page,embedding,text
1,"[0.0015458707, 0.04294492, 0.014829709, -0.0205273, -0.0057341987, 0.037513573, -0.013119101, -0.035383634, -0.04382352, -0.012000882, 0.0031383338, -0.0072950455, -0.0032781113, 0.034904398, 0.002517656, 0.014550155, 0.036182363, -0.01670672, 0.0056809504, -0.00017066563, -0.014204039, 0.00017513767, -0.0065395823, -0.031815983, -0.0065462384, 0.0025575925, 0.017691817, -0.009258584, 0.011029097, -0.011262059, 0.035037518, -0.019941567, 0.013025916, -0.0046426044, -0.01865029, -0.01577487, 0.004842286, -0.0089989975, 0.028834067, -0.0036941152, 0.031070504, -0.0016074394, -0.0036907871, -0.020048063, -0.004625964, 0.0051917294, -0.0023945188, -0.014044294, -0.016906401, 0.008406608, 0.031895857, 0.010895976, -0.012327029, -0.0071486123, 0.0045627314, -0.00316995, 0.013857924, 0.034957644, -0.003777316, 0.0035210575, -0.019994814, 0.0146832755, -0.00058573356, 0.009178711, 0.015907992, 0.008379984, -0.025279729, -0.011608175, 0.018943157, 0.02259068, 0.0046426044, 0.027529478, -0.0053215227, 0.010157153, 0.025293041, 0.008499793, -0.010336867, -0.012699769, 0.036395356, -0.00014643339, 0.0067392644, 0.004393002, -0.015668374, 0.010503268, 0.014243975, -0.012273781, 0.0029070356, 0.017012898, 0.003349664, -0.021871824, -0.014243975, 0.011441773, 0.020766918, 0.0141774155, -0.008306767, -0.006815809, -0.010103905, 0.006150203, -0.0130392285, -0.012659833, -0.012380278, 0.0023196382, -0.012819578, -0.009930846, -0.02358909, -0.0078075626, 0.0032947513, -0.035037518, 0.01727914, -0.009964127, -0.00333968, -0.005354803, 0.0045693875, -0.031469867, 0.015907992, -0.0015550228, 0.013232254, -0.021845201, -0.023123164, -0.0192094, 0.044835243, 0.009258584, 0.016174234, -0.0030052126, -0.0010940904, -0.02302998, -0.026704127, -0.010935912, 0.0078075626, -0.008306767, 0.033626433, -0.0012796281, -0.0037573478, 0.0006443901, -0.015535252, 0.021206219, -0.0060670017, 0.013372031, -0.03136337, -0.018423984, 0.024760555, 0.007854155, -0.0052915704, -0.0063066203, -0.019129526, 0.009970783, -0.0138313, 0.010929256, 0.025825527, -0.009365081, 0.022058195, -0.018983092, 0.0111156255, 0.012120691, 0.027556103, 0.018503856, -0.01947564, 0.029206807, -0.019515578, -0.018916532, 0.014430345, 0.02553266, -0.004556075, 0.011022441, 0.0010924264, 0.01508264, 0.008220239, 0.016746655, -0.013505152, 0.017119395, -0.018636977, -0.01853048, -0.027769096, 0.021525709, 0.0034411848, 0.014989455, 0.002943644, -0.010915944, -0.010376803, 0.022777049, -0.0014618379, 0.009757789, 0.011861105, 0.035889495, -0.0037506917, 0.009731165, -0.010929256, -0.0028687634, 0.0056110616, 0.017665192, -0.0014235656, 0.01672003, -0.01023037, 0.005251634, -0.6236465, -0.0013411968, -0.011448429, 0.011441773, 0.03511739, 0.017425574, -0.02128609, 0.011062377, -0.03711421, 0.010862695, -0.0019269304, 0.007474759, 0.016680095, -0.014337161, 0.0093118325, -0.031097129, 0.0105298925, -0.0400695, -0.05319526, -0.012666489, 0.00691565, 0.020820167, -0.01959545, 0.01834411, 0.0031233577, 0.011781232, -0.015801495, -0.008120397, 0.018384047, 0.0016681759, -0.008553041, 0.031576365, 0.025199857, -0.002938652, 0.048536014, -0.02453425, -0.0070288028, 0.025492722, 0.015575188, 0.04267868, -0.01614761, -0.034478407, 0.020354241, -0.013844612, -0.016493725, -0.012247156, 0.0093917055, 0.0044529065, 0.0119809145, 0.0074348226, 0.0122538125, -0.00402359, 0.010849384, -0.012386934, -0.009771101, -0.012952699, 0.0015084303, 0.015229073, 0.01702621, -0.003780644, -0.01695965, -0.0024743916, -0.015881367, 0.0038039403, -0.044595625, 0.020740293, -0.021126345, -0.010862695, 0.016001176, -0.009172055, -0.016107673, 0.008473169, -0.02661094, -0.0073216697, 0.024081638, 0.010563172, 0.02271049, -0.019395769, 0.0044928426, 0.011435117, -0.023708899, -0.0038139243, -0.015734933, -0.01707946, 0.0391909, 0.02610508, -0.044276133, 0.0057109026, -0.016746655, -0.0034777932, 0.009990751, 0.0059438646, 0.016227482, -0.028141836, 0.015455379, 0.014070918, -0.0020750277, 0.01621417, 0.0014260616, -0.013431936, -0.008160334, -0.0077742822, 0.010829415, 0.014989455, 0.0115482705, 0.0063698525, -0.008839252, -0.0007030467, 0.044915117, -0.012406902, 0.0063232603, -0.005544501, -0.02165883, 0.0058340398, -0.0073150136, -0.034318663, -0.009564763, -0.006795841, -0.009691228, -0.027982092, 0.00885922, -0.008160334, 0.008526417, -0.019315897, 0.0055012363, 0.020234432, -7.38407e-05, 0.0067692166, -0.013139069, 0.0023462623, -0.002847131, 1.9500185e-06, 0.025679093, -0.0060570175, -0.000627334, 0.0035510098, 0.0023579104, -0.0019602107, 0.0139377965, -0.01915615, -0.03423879, 0.0014002693, 0.0060437056, 0.023682274, -0.007960652, -0.011681391, 0.014350473, 0.0012904443, 0.011162219, 0.006399805, 0.02253743, -0.01846392, -0.0020650437, 0.011834481, -0.014283912, -0.009831006, -0.008739411, -0.0392974, -0.04962761, -0.012087411, 0.0077010654, 0.0481899, -0.017572008, -0.008419921, -0.0072950455, -0.02573234, -0.006599487, 0.031895857, -0.015868055, -0.012886139, -0.016893089, 0.011022441, -0.01790481, -0.0021848527, 0.008473169, 0.00463262, -0.021805264, -0.006193467, -0.02010131, -0.006928962, 0.0012804602, -0.018703539, -0.011568238, -0.0044462504, 0.026677502, -0.009358426, 0.022311125, 0.00464926, -0.010789479, 0.0347979, -0.014656652, 0.002424471, -0.005447988, -0.013804675, 0.0033296957, 0.016560286, -0.018636977, -0.020953288, -0.010583141, 0.030325025, 0.023881955, 0.0020367554, 0.033653058, -0.02904706, 0.0043697054, -0.032454964, 0.010816103, -0.025026798, -0.0011431789, 0.0130392285, -0.007820874, -0.05370112, -0.0025792245, -0.027316485, 0.005594421, 0.0067592324, -0.005138481, 0.017172644, -0.017319078, 0.023016667, 0.007115332, 0.01859704, 0.01239359, 0.0029636123, -0.029925661, 0.01239359, 0.014030982, 0.0045660594, 0.025945336, -0.038472045, -0.01609436, 0.02553266, 0.014417034, -0.0021332684, -0.0021365962, 0.009651292, 0.010217058, -0.028434703, 0.010556516, -0.01129534, 0.034212165, 0.005787447, 0.009897566, -0.020553924, 0.02661094, -0.012400246, 0.009411674, -0.002931996, 0.006386493, 0.024587499, -0.013911173, 0.022111442, -0.007687753, 0.012114035, 0.008659539, -0.017052835, -0.029313304, -0.0071353, 0.013198974, 0.02441444, 0.0072684214, 0.023043292, 0.006752576, -0.0021299403, -0.0029153558, 0.013365376, -0.0037373796, -0.01214066, -0.015615125, -0.0070021786, -0.033200443, -0.017199269, 0.026517756, -0.010849384, 0.025572596, -0.01802462, 0.025319666, -0.00031699502, -0.0036342107, 0.0062433877, -0.025000174, -0.039643515, 0.031203626, 0.0026557692, -0.020793542, 0.00051168486, -0.012134003, -3.850637e-05, -0.023828708, 0.002086676, -0.011055721, 0.0320556, 0.0027506182, -0.0051983856, 0.006389821, 0.008919125, 0.019289272, -0.008180302, -0.009058902, -0.01821099, 0.010044, -0.006393149, -0.012633208, -0.043291036, 0.015308945, -0.0053880834, -0.040601987, -0.019196087, -0.002615833, -0.008985685, 0.0007263429, -0.014616716, -0.002515992, 0.00417668, 0.011188842, -0.0011440109, -0.00021653007, 0.0038405487, 0.018410672, 0.010190433, 0.006213435, -0.021791952, -0.0047357893, -0.0052250098, 0.11309983, 0.0005437172, 0.009930846, 0.020194497, -0.00057117344, -0.009884254, -0.0069888667, -0.025186544, 0.03016528, 0.00542802, 0.0076278485, 0.0164671, 0.0043630498, -0.007827531, 0.002301334, -0.0029669402, 0.015721621, -0.021565646, -0.0033380159, -0.0003692035, -0.003467809, 0.02615833, -0.0011689712, 0.025932023, 0.027502853, 0.003352992, 0.028993811, 0.013551746, 0.01095588, -0.02822171, -0.0045860275, 0.014869645, 0.0222845, 0.00011772912, -0.00791406, 0.024254695, 0.006393149, 0.016746655, -0.0023196382, -0.008300111, -0.0035443539, 0.01205413, 0.007022147, -0.003038493, 0.018477231, -0.011495021, -0.01633398, -0.0005041968, -0.0067692166, -0.03210885, -0.00419332, -0.008373328, -0.007308358, -0.0034345288, 0.011062377, -0.008599634, -0.016187547, -0.000837832, -0.0017871531, -0.012626552, -0.011475054, -0.05207704, 0.002515992, -0.028754193, 0.003256479, -0.015175825, -0.03280108, 0.006612799, 0.0021732047, 0.021858511, 0.0042266003, -0.03016528, -0.017545383, -0.0017971371, -0.00480235, 0.0012230517, 0.028754193, -0.013345407, 0.0037473638, 0.01802462, -0.019369144, -0.020314306, 0.011641455, -0.01408423, 0.022098131, 0.00879266, 0.0064530536, -0.0026008568, 0.01883666, 0.030777637, 0.012586616, 0.01489627, 0.02886069, -0.035756372, -0.0019003061, -0.010017375, 0.0182243, 0.011368556, 0.02177864, -0.004219944, 0.0004630124, -0.027635975, 0.000121265155, -0.017758377, -0.001891986, 0.017558696, 0.021698767, 0.021632206, -0.01582812, -0.0285412, 0.017225891, 0.0056776223, 0.010376803, 0.020354241, 0.002506008, 0.024081638, 0.031869233, 0.0036042584, -0.0023213022, 0.014483594, -0.0065761907, -0.060863044, 0.017172644, 0.015575188, -0.021632206, -0.0037573478, 0.00032718712, -0.02734311, -0.0057242145, 0.01858373, 0.010037344, 0.01971526, -0.0042066323, -0.017532071, -0.01533557, -0.027183363, -0.013857924, 0.011834481, 0.0047857095, -0.015016079, -0.004309801, 0.009331801, 0.012593272, -0.009844318, 0.02641126, -0.029552922, -0.013192317, 0.0014610059, -0.023003355, 0.02177864, -0.00089357654, -0.007561288, -0.0070487713, 0.0008503121, -0.020580549, -0.01827755, 0.012666489, 0.005251634, 0.0034877772, 0.006293308, 0.021206219, -0.007022147, -0.025625844, 0.0020217793, -0.009538139, -0.025013486, -0.020314306, -0.013924485, -0.023961829, 0.028887315, -0.0064597097, 0.012446838, 0.0051185125, -0.017385637, -0.0030318368, 0.021552334, -0.022630615, -0.015907992, -0.005281586, -0.025878774, 0.010210401, 0.005138481, -0.0108427275, 0.008519761, -0.03141662, -0.007155268, 0.008346704, 0.0005125169, 0.042598806, 0.011708016, 0.036581725, -0.027982092, 0.013951109, -0.0017122723, 0.029260054, -0.018091181, 0.027449606, -0.041400716, 0.0028071948, 0.02084679, -0.018490544, 0.010503268, -0.010050655, 0.00863957, -0.02233775, -0.017558696, 0.006173499, -0.031097129, -0.0013170686, -0.01389786, 0.005970489, -0.0020484035, -0.004409642, 0.010177121, -0.020753605, 0.004732461, -0.027982092, 0.010862695, -0.023522528, -0.026770687, 0.021845201, -0.014922895, 0.023575777, 0.021818576, 0.020806855, 0.024667371, 0.021392588, -0.00048755665, 0.014030982, 0.016187547, -0.02233775, 0.014989455, 0.011415149, -0.015415443, 0.0028704274, 0.0016357276, -0.0016548638, -0.051225062, -0.009278553, 0.005953849, 0.021831889, 0.0011598191, -0.019888317, 0.0036941152, -0.029765915, 0.026078457, 0.009278553, 0.013411968, 0.010103905, 0.009664604, -0.02872757, 0.035383634, -0.001584975, -0.011488365, -0.014616716, -0.0015217426, -0.0013961094, -0.01349184, -0.018557105, 0.0038971251, 0.0016665119, 0.05077245, -0.0038738288, 0.021139657, 0.029526297, -0.004366378, -0.027742472, -0.040735107, 0.004602668, 0.02472062, -0.024481, -0.0059338803, 0.0048988624, -0.0065495665, -0.009957471, -0.018264238, -0.020620484, 0.0048356303, 0.006216763, -0.00021060201, -0.0018054572, 0.004556075, -0.037433702, 0.01242687, 0.005837368, -0.0069555864, -0.011761264, 0.0033829443, 0.042492308, -0.022204628, 0.005354803, -0.02497355, 0.0027073538, 0.017132707, -0.01839736, -0.022470871, 0.014656652, 0.009105495, 0.010969193, 0.0058207274, 0.0072151725, 0.009464922, -0.03072439, 0.003471137, -0.020380866, -0.01883666, 0.021019848, -0.015442067, -0.0069822106, -0.036342107, 0.0006185979, 0.011208811, -0.011408493, 0.004932143, -0.012440182, 0.019422393, -0.0021349324, 0.0062067793, -0.017758377, 0.014909582, 0.018317487, -0.0029819163, 0.00649299, -0.017199269, 0.0066427514, 0.010982505, 0.009172055, -0.0011989234, -0.032321844, 0.00901231, -0.025519347, -0.0034411848, -0.03591612, -0.0044628903, -0.011681391, 0.0046392763, -0.027742472, 0.026677502, -0.0016931362, -0.0014243976, -0.011661423, 0.023109851, 0.0064963177, -0.00032073905, -0.035570003, 0.005670966, -0.032694582, -0.0047690696, -0.026264826, -0.0064264294, -0.023242973, 0.019928254, 0.0021815249, -0.034451783, -0.02233775, -0.0024743916, -0.020647109, -0.021618893, -0.0065628784, 0.017172644, 0.007867467, -0.013738115, -0.008446544, 0.022191316, 0.00059322163, -0.007621193, -0.01552194, -0.010456676, -0.0048589264, 0.016347291, 0.0026873855, -0.019036341, -0.02615833, 0.0019851709, 0.0075080395, 0.015215761, 0.006612799, 0.025266416, 0.008699475, 0.016586911, 0.01983507, 0.025213169, 0.020114623, 0.012413559, 0.025772277, -0.032321844, 0.014616716, 0.01349184, 0.0034345288, -0.018011307, 0.014696588, 0.023056604, -0.016759967, 0.006802497, 0.003038493, -0.025932023, 0.0077476576, -0.0020450754, 0.029126933, -0.023775458, 0.017545383, 0.00044970028, 0.01759863, -0.034478407, 0.011534958, 0.03359981, -0.013505152, -0.017731752, 0.00010207697, -0.041720204, -0.0049887197, 0.008060493, 0.014550155, 0.023708899, -0.0070687393, -0.0077942503, 0.004699181, 0.013804675, 0.0022447575, -0.0023462623, -0.023429343, -0.006795841, 0.0020617156, 0.0033063996, 0.016134297, -0.023775458, 0.030085407, -0.031975728, 0.002003475, -0.014736525, 0.0037506917, -0.031895857, 0.011681391, 0.013059196, -0.006626111, 0.0017139363, 0.24579512, -0.010536549, -0.008246862, 0.020860102, 0.022683864, 0.0276626, 0.016746655, -0.002422807, -0.014563466, -0.015668374, 0.025173232, -0.01533557, -0.046832062, 0.0061834827, -0.0022231252, -0.03349331, -0.025000174, -0.025026798, 0.0012205556, -0.009211992, 0.023242973, 0.00026041848, -0.022990042, -0.028195085, 0.015801495, 0.008852565, -0.0112354355, 0.0057208864, 0.017425574, 0.00018179373, -0.02416151, -0.018517168, 0.0070753954, 0.0033180476, -0.023815395, 0.0063265883, 0.033812802, -0.01007728, 0.006366525, 0.0096246675, 0.034478407, 0.019568827, -0.0042565526, 0.0025459442, 0.014856334, 0.014297225, -0.017385637, 0.0044762027, 0.0022680536, -0.0031200298, -0.02609177, -0.008493137, 0.014110855, 0.03136337, -0.011455085, -0.015175825, -0.0070753954, 0.031709485, 5.2650503e-05, 0.014390409, 0.0052649463, 0.0164671, 0.0041666958, -0.0059105842, -0.033759553, 0.01577487, 0.0041334154, -0.010350179, 0.004529451, 0.0097444765, -0.0026657535, -0.01633398, -0.008839252, -0.00033696322, -0.03636873, -0.008133709, 0.019914942, -0.0052017136, 0.055538192, 0.027742472, -0.017319078, -0.030937383, -0.0090788705, -0.026677502, -0.007787594, -0.05069258, 0.033972546, -0.012899451, -0.018783411, -0.0019169463, -0.0036342107, -0.008147022, -8.730883e-05, -0.017798314, -0.0027888906, -0.00064855017, 0.0047590854, 0.012453495, -0.001459342, -0.0021332684, -0.017478822, 0.021645518, 0.005354803, 0.03359981, -0.0050852327, -0.008619602, -0.028408078, 0.015375506, -0.006582847, -0.0055844374, 0.0104833, -0.02904706, -0.0030884135, -0.017305765, 0.010603109, 0.018570418, 0.006083642, 0.0080139, -0.0039370614, -0.0022946778, -0.0049853916, -0.00016057753, 0.0012912763, 0.007328326, 0.019768508, -0.01709277, -0.02504011, -0.003352992, -0.01621417, -0.021246154, 0.022484181, -0.0006843265, 0.019009717, -0.02159227, -0.0035010893, -0.010489956, 0.005457972, -0.0031832624, -0.00043555614, -0.00014580939, -0.017292453, 0.017438887, 0.007973964, 0.016320668, 0.009085527, -0.011787889, 0.013591682, 0.018437296, 0.0019668667, -0.015269009, -0.008120397, 0.009478235, -0.0057541667, -0.008320079, 0.030058783, -0.008133709, -0.016427165, -0.03399917, 0.027063554, -0.012327029, -0.014243975, -0.0037540197, 0.022816986, 0.009365081, -0.032321844, -0.000422036, -0.16869128, 0.0086462265, 0.03642198, -0.012446838, 0.036981087, -0.0010341859, 0.043717023, 0.038338926, -0.032641336, 0.028008714, -0.021845201, 0.010004063, -0.007814218, -0.03242834, -0.0064796777, -0.008786004, -0.0039670137, 0.03011203, 0.026930433, 0.011914354, 0.005857336, -0.019741884, 0.008919125, 0.010103905, -0.001579151, -0.0051850732, 0.0061435467, -0.020327618, -0.0068890257, -0.02208482, -0.020141248, -0.005471284, 0.0060370495, -0.011940978, -0.0010716262, 0.007967308, 0.011122282, -0.014004357, -0.02003475, 0.014403721, 0.029366551, 0.023149788, 0.017492134, 0.0080205565, 0.003040157, 0.022430934, 0.00867285, -0.017558696, -0.0009942495, -0.03386605, 0.0056277015, -0.020247744, 0.010596453, 0.014004357, 0.023056604, -0.033280317, -0.014789773, 0.017864874, -0.013964421, 0.00794734, -0.007128644, -0.00015225745, 0.019076278, 0.015056015, -0.01210738, -0.0010450019, 0.009711197, 0.028328206, -0.03610249, 0.02321635, 0.010083936, -0.009990751, -0.008246862, -0.011282028, -0.008799315, -0.008127053, -0.005977145, 0.010776167, 0.027050242, 0.0030651172, -0.011887729, 0.004196648, -0.0048888787, 0.009338457, 0.00229967, 0.0096047, -0.012846203, 0.013751427, -0.010616421, -0.016174234, 0.039963003, -0.012520055, -0.023362782, -0.0061368905, 0.014230664, 0.0067392644, -0.0074148546, -0.026890496, 0.008612946, -0.011841137, -0.0012713082, 0.004073511, -0.03136337, -0.0053148665, 0.038578544, -0.007874123, 0.024760555, 0.009731165, 0.032375094, -0.0122138765, -0.036075864, 0.009764445, 0.00022963418, 0.010343523, -0.0018587057, 0.015388818, 0.033173822, -0.01759863, 0.00867285, 0.014337161, 0.042785175, 0.0039337333, -0.016427165, -0.004729133, -0.0006814145, -0.033386815, -0.092492655, -0.0032115506, 0.008945749, 0.005348147, 0.008739411, 0.01922271, -0.01349184, 0.01195429, -0.00402359, 0.03924415, -0.02472062, -0.01952889, -0.013724803, -0.00979107, -0.017532071, -0.0196487, -0.019808445, -0.008493137, -0.02441444, 0.029073685, -0.0027006976, -0.007022147, 0.018690227, -0.00649299, -0.0039237496, -0.0182243, -0.026331387, 0.00525829, 0.009564763, -0.009152087, 0.0014493578, -0.013278847, -0.028461328, -0.04132084, 0.023016667, 0.012000882, 0.016919713, 0.0027589384, 0.02446769, -0.030804262, -0.0038438765, 0.018184366, 0.010543205, -0.022364372, 0.01614761, -0.013951109, -0.022816986, 0.0366616, -0.0026957057, -0.013658242, -0.051038694, -0.025239792, -0.027209988, -0.02635801, 0.017199269, -0.031310122, -0.00014580939, -0.012939387, -0.027263235, 0.019768508, 0.002311318, -0.0034844491, -0.013405312, 0.039590266, 0.018863283, -0.013724803, 0.012659833, 0.0076810974, -0.0016132634, -0.011182186, -0.03035165, 0.012500087, -0.0038239085, 0.03525051, -0.019875005, 0.01257996, -0.0033679681, -0.03072439, 0.02816846, -0.00034112326, -0.018663602, -0.02208482, 0.003464481, -0.03817918, 0.028461328, 0.009544795, -0.009305176, 0.021818576, 0.0004933807, -0.036315482, -0.021192906, 0.022364372, 0.010163809, -0.01665347, 0.005780791, -0.0044229543, 0.01305254, -0.015255697, -0.0027090178, 0.021552334, 0.0004729965, -0.0065662065, -0.05018672, 0.0030118688, 0.021365963, 0.0023945188, 0.008007244, -0.0066460795, 0.0015383826, 0.008007244, -0.029765915, -0.023988452, -0.027130114, 0.010350179, -0.0111954985, -0.036847968, -0.01608105, -0.006419773, 0.006403133, -0.008473169, -0.00062983, -0.00377066, 0.014789773, 0.008147022, 0.034318663, -0.014070918, 0.028008714, -0.0024660714, 0.0033796162, 0.006775873, -0.02078023, -0.009345113, 0.010556516, -0.030910758, 0.014310536, 0.04318454, 0.0055844374, -0.027529478, 0.0020916678, 0.015016079, 0.0018404016, 0.010010719, -0.0035044174, -0.03280108, -0.0078608105, -0.025026798, -0.0004717485, 0.001790481, -0.010776167, 0.016440477, 0.019355832, 0.023748834, 0.0329342, -0.0009559771, -0.018810036, -0.0071752365, -0.01242687, -0.012520055, -0.012127347, 0.0054380037, 0.005454644, -0.0214059, 0.031949103, 0.01254668, 0.017891498, -0.0147631485, -0.01834411, -0.0020051391, 0.003026845, 0.0025359602, -0.015295634, -0.015175825, -0.0024327913, 0.0048722383, -0.00066643837, 0.02133934, -0.00038958772, 0.010676325, -0.012593272, 0.020181185, -0.02685056, 0.034025796, 0.02904706, -0.009917535, 0.0043730335, 0.04020262, 0.039483767, 0.004842286, 0.011881073, 0.02891394, -0.009631324, 0.015615125, 0.009664604, 0.017265828, -0.0080205565, -0.005784119, 0.014483594, 0.030804262, -0.0043597217, -0.0020567237, 0.018437296, -0.0057175583, 0.010709606, -0.00017659368, -0.005035312, -0.008619602, 0.0037873, 0.02760935, -0.010103905, -0.024507625, 0.009877598, 0.015868055, 0.02165883, 0.0013578369, -0.013977733, 0.008652883, -0.0024444393, 5.1688494e-05, 0.016746655, -0.01645379, -0.026877183, 0.039537016, 0.013065852, -0.0014568459, 0.036129113, -0.024707308, 0.01697296, 0.011242091, 0.034079045, -0.011854449, 0.00791406, -0.013618305, -0.008965718, 0.0112354355, -0.021885136, -0.011488365, -0.010809447, -0.039324023, 0.017572008, 0.012446838, -0.0042798487, 0.08216245, -0.006935618, -0.01790481, 0.0005129329, 0.025492722, 0.017359013, 0.010396771, -0.015122576, -0.022231251, -0.0051684333, 0.01033021, -0.0038205804, -0.00088775245, -0.008872532, 0.002953628, 0.022617303, -0.0053947396, 0.03836555, -0.010869351, -0.009524827, 0.036315482, 0.002617497, 0.0209666, -0.0012555, -0.005960505, 0.0017405606, 0.034904398, 0.0054845964, -0.025892086, 0.017492134, 0.007115332, -0.0061335624, -0.032002352, -0.036182363, 0.014603403, -0.03099063, 0.0018636978, -0.009385049, 0.013398656, 0.0069555864, 0.0041101193, 0.016054425, -0.02115297, -0.02010131, -0.025399538, 0.021006536, -0.008027213, 0.0048722383, -0.04416964]","Fix Practice

With the 5X Method



Intro


Hi there! Welcome to a new idea!

I’m Ron, 38 years old, husband, father of 3, i work a lot, and love music. Disclaimer: I’m
not a professional musician.


I’ve always wanted to get better at playing music but struggled until i found a reliable
way to battle the stagnation of progress. This book is about that struggle and the
method that has worked so well for me.


The progress has been incredibly exciting and i think it’s time to share it. I hope it serves
you well too.


If anything is unclear or you're finding any sort of trouble, feel free to reach out at
@support. I consider this a work-in-progress. It can't get much better without your
feedback, good and bad. And of course, i'm happy to help.

With that said, read on and enjoy!



What’s this about?


Learning music, developing a style, practicing, and improving, all at a steady pace, can
be difficult. Chances are if you’re reading this then you already know that. :)


The 5X Method is 3 simple rules you can use to get around the common pains
and make improvement habitual.

While it helps the learning process in practical ways like boosting productivity and
alleviating boredom, Its biggest strength lay in helping you develop your own musical

style, in a way that is easy. Like ‘set it and forget it’."
